box,folder_number,foldername_short,foldername_full,doc_id,filename,author,title,date,first_page,last_page,metadata_added_by,doc_type,recipients,cced,notes,metadata_specialist_notes
2,20,ershov,"Ershov, A. P. undated",13,2_20_ershov_13,"Ershov, A. P.",Letter to Alan J. Perlis,1959-02-09,19,19,elena,letter,"Perlis, Alan J.",unknown,,
2,20,ershov,"Ershov, A. P. undated",14,2_20_ershov_14,"McCarthy, John; MIT",Letter to Philip M. Morse,1959-02-26,20,20,elena,letter,"Morse, Philip M.",unknown,,
2,20,ershov,"Ershov, A. P. undated",15,2_20_ershov_15,"Carr III, John W.",Letter to C. E. Berkeley,1959-04-13,21,22,elena,letter,"Berkeley, C. E.","Perlis, Alan J.; Morse, Philip M.; Wegstein, J. H.; National Bureau of Standards",Docs 15-17 are the same letter to different people,
2,20,ershov,"Ershov, A. P. undated",16,2_20_ershov_16,"Carr III, John W.",Letter to A. A. Dorodnitsin,1959-04-13,23,24,elena,letter,"Dorodnitsin, A. A.","Perlis, Alan J.; Whyburn, W. M.; Morse, Philip M.",Docs 15-17 are the same letter to different people,
2,20,ershov,"Ershov, A. P. undated",17,2_20_ershov_17,"Carr III, John W.",Letter to S. A. Lebedev,1959-04-13,25,26,elena,letter,"Lebedev, S. A.","Perlis, Alan J.; Whyburn, W. M.; Morse, Philip M.",Docs 15-17 are the same letter to different people,
2,20,ershov,"Ershov, A. P. undated",18,2_20_ershov_18,"Carr III, John W.",Letter to L. V. Kantorovich,1959-04-13,27,28,elena,letter,"Kantorovich, L. V.","Perlis, Alan J.; Whyburn, W. M.; Morse, Philip M.; Dorodnitsin, A. A.; Lebedev, S. A.",Docs 18-19 are the same letter to different people,
2,20,ershov,"Ershov, A. P. undated",19,2_20_ershov_19,"Carr III, John W.",Letter to A. P. Ershov,1959-04-13,29,30,elena,letter,"Ershov, A. P","Perlis, Alan J.; Whyburn, W. M.; Morse, Philip M.; Dorodnitsin, A. A.; Lebedev, S. A.",Docs 18-19 are the same letter to different people,
2,20,ershov,"Ershov, A. P. undated",20,2_20_ershov_20,"Carr III, John W.",Letter to Alan J. Perlis,1959-05-22,31,32,elena,letter,"Perlis, Alan J.","Morse, Philip M.",,
2,20,ershov,"Ershov, A. P. undated",21,2_20_ershov_21,"Ershov, A. P.","Letter to John W. Carr, III",1959-05-16,33,33,elena,letter,"Carr III, John W.",unknown,was translated from Russian,
2,20,ershov,"Ershov, A. P. undated",22,2_20_ershov_22,"Verzuh, F. M.; MIT",Letter to Alan J. Perlis,1959-05-22,34,34,elena,letter,"Perlis, Alan J.","Morse, Philip M.; Carr III, John W.",End of Folder 2_20,
2,30,johanson,"Johanson, R. N. undated",1,2_30_johanson_1,"Verzuh, F. M.",Letter to Ralph Johanson,1958-06-16,2,2,elena,letter,"Johanson, Ralph; IBM","Morse, Philip M.",,
2,30,johanson,"Johanson, R. N. undated",2,2_30_johanson_2,"Verzuh, F. M.; MIT",Letter to Ralph Johanson,1958-07-10,3,4,elena,letter,"Johanson, Ralph; IBM","Gledhill Jr., J. H.; Musgrove, A.; Morse, Philip M.",,
2,30,johanson,"Johanson, R. N. undated",3,2_30_johanson_3,"Verzuh, F. M.",Letter to Ralph Johanson,1958-07-10,5,5,elena,letter,"Johanson, Ralph; IBM","Gledhill Jr., J. H.; Musgrove, A.; Morse, Philip M.",,
2,30,johanson,"Johanson, R. N. undated",4,2_30_johanson_4,"Johanson, Ralph N.",Letter to Frank M. Verzuh,1958-06-24,6,6,elena,letter,"Verzuh, Frank M.","Morse, Philip M.; Hokanson, W.",End of Folder 2_30,
2,10,bullock,"Bullock, M. L. undated",1,2_10_bullock_1,"Bullock, M. L.",Letter to F. J. Corbato,1960-02-12,1,1,elena,letter,"Corbato, F. J.","Morse, Philip M.",,
2,10,bullock,"Bullock, M. L. undated",2,2_10_bullock_2,"Bullock, M. L.",Memorandum about Increased Processing Speed for 7090,1959-11-30,2,2,elena,memo,"Morse, Philip M.; Verzuh, Frank M.; Corbato, F. J.; McCarthy, J.; Teager, H.",unknown,,
2,10,bullock,"Bullock, M. L. undated",3,2_10_bullock_3,Unknown,7090 Improvements,,3,3,elena,report,"Morse, Philip M.; Verzuh, Frank M.; Corbato, F. J.; McCarthy, J.; Teager, H.",unknown,enclosed in memo of doc 2,
2,10,bullock,"Bullock, M. L. undated",4,2_10_bullock_4,"Freiberger, Walter; Brown University",Letter to Philip M. Morse,1959-10-02,4,4,elena,letter,"Morse, Philip M.",unknown,,
2,10,bullock,"Bullock, M. L. undated",5,2_10_bullock_5,"Bullock, M. L.",Letter to Frank M. Verzuh,1959-06-26,5,5,elena,letter,"Verzuh, Frank M.","Morse, Philip M.",,
2,10,bullock,"Bullock, M. L. undated",6,2_10_bullock_6,"Bullock, M. L.",Memorandum about 704 Fortran Classes,1959-06-22,6,6,elena,memo,"Morse, Philip M.; Verzuh, Frank M.; Corbato, F. J.",unknown,,
2,10,bullock,"Bullock, M. L. undated",7,2_10_bullock_7,unknown,Roster 704 Fortran Class for New England Colleges,1959-06-08,7,8,elena,roster,unknown,unknown,,
2,10,bullock,"Bullock, M. L. undated",8,2_10_bullock_8,"Bullock, M. L.",Letter to Georgia Nagle,1959-06-18,9,10,elena,letter,"Nagle, Georgia","Arden, Dean; Corbato, F. J.; Verzuh, Frank M.",,
2,10,bullock,"Bullock, M. L. undated",9,2_10_bullock_9,"Verzuh, Frank M.",Letter to M. Loren Bullock,1959-04-08,11,11,elena,letter,"Bullock, M. L.",,,
2,10,bullock,"Bullock, M. L. undated",10,2_10_bullock_10,"Morse, Philip M.","Letter to Director, Division of Social Sciences of the Rockefeller Foundation",1959-02-25,12,12,elena,letter,"Director, Division of Social Sciences; Rockefeller Foundation","Verzuh, Frank M.",,
2,10,bullock,"Bullock, M. L. undated",11,2_10_bullock_11,"Bullock, M. L.",Letter to Frank M. Verzuh,1959-02-04,13,13,elena,letter,"Verzuh, Frank M.","Morse, Philip M.; Corbato, F. J.; Arden, D.; McCarthy, J.",,
2,10,bullock,"Bullock, M. L. undated",12,2_10_bullock_12,"Verzuh, Frank M.",Letter to M. Loren Bullock,1958-01-22,14,15,elena,letter,"Bullock, M. L.","Morse, Philip M.",second page is blurry,
2,10,bullock,"Bullock, M. L. undated",13,2_10_bullock_13,"Verzuh, F. M.",Proposed 7090 Machine Complement for MIT Center,1958-01-23,16,16,elena,list,"Bullock, M. L.","Morse, Philip M.",enclosed in letter of doc 12,
2,10,bullock,"Bullock, M. L. undated",14,2_10_bullock_14,"Verzuh, F. M.",Letter to M. Loren Bullock,1959-01-05,17,17,elena,letter,"Bullock, M. L.","Morse, Philip M.",,
2,10,bullock,"Bullock, M. L. undated",15,2_10_bullock_15,"Bullock, M. L.",Letter to Frank M. Verzuh,1958-11-25,18,18,elena,letter,"Bullock, M. L.","Morse, Philip M.",,
2,10,bullock,"Bullock, M. L. undated",16,2_10_bullock_16,"Bullock, M. L.",Memorandum about New England College Usage of MIT 704,1959-01-12,19,19,elena,memo,"Morse, P. M.; Verzuh, F. M.; Corbato, F. J.","McClelland, W. F.; Bradley, P. H.; Adolfson, C. J.; Blackburn, J. F.; IBM",,
2,10,bullock,"Bullock, M. L. undated",17,2_10_bullock_17,unknown,MIT Computation Center 704 New England College Usage in Hours (July 1957-December 1958,,20,23,elena,summary,"Morse, P. M.; Verzuh, F. M.; Corbato, F. J.","McClelland, W. F.; Bradley, P. H.; Adolfson, C. J.; Blackburn, J. F.; IBM",enclosed in memo of doc 16,
2,10,bullock,"bullock, M. L. undated",18,2_10_bullock_18,"Verzuh, Frank M.",Letter to M. Loren Bullock,1958-11-21,24,24,elena,letter,"Bullock, M. L.","Morse, P. M.",end of 2_10,
2,4,a,Computation Center correspondence A. undated,1,2_4_a_1,"Morse, Philip M. ","Letter to Arden, Bruce W.",1959-05-13,2,3,Angelica Castillejos,letter,"Arden, Bruce W.; University of Michigan",,,
2,4,a,Computation Center correspondence A. undated,2,2_4_a_2,"Morse, Philip M.","Letter to Panov, D. Yu",1957-10-21,4,4,Angelica Castillejos,letter,"Panov, D. Yu ; Academy of Sciences USSR",,,
2,4,a,Computation Center correspondence A. undated,3,2_4_a_3,"Panov, Yu D. ; Academy of Sciences USSR","Letter to Morse, Philip M. ",1957-09-24,5,5,Angelica Castillejos,letter,"Morse, Philip M. ",,Date translated from russian,
2,4,a,Computation Center correspondence A. undated,4,2_4_a_4,"Morse, Philip M.","Letter to Tompkins, C. B. ",1957-11-25,6,6,Angelica Castillejos,letter,"Tompkins, C. B. ; National Academy of Sciences",,,
2,4,a,Computation Center correspondence A. undated,5,2_4_a_5,unknown,"Some Tables Available at the MIT Computation Center as of November 25, 1957",1957-11-26,7,7,Angelica Castillejos,table ,unknown,,,
2,4,a,Computation Center correspondence A. undated,6,2_4_a_6,"Ficken, Fred A. ","Letter to Morse, Philip M. ",1964-05-22,8,8,Angelica Castillejos,letter,"Morse, Philip M. ",,,
2,4,a,Computation Center correspondence A. undated,7,2_4_a_7,"Ficken, Fred A. ",The American Mathematical Monthly,1964-04-15,9,9,Angelica Castillejos,letter,unknown,,A lot of the document is blocked ,
2,4,a,Computation Center correspondence A. undated,8,2_4_a_8,"Ficken, Fred A. ",The American Mathematical Monthly,1964-04-15,10,10,Angelica Castillejos,letter,Department of Mathematics New York University,"Floe, C. F.; Morse, Philip M.",,
2,4,a,Computation Center correspondence A. undated,9,2_4_a_9,unkown,Outline for proposed special issue of the MONTHLY Computers and Computing 1965,1985-01-01,11,11,Angelica Castillejos,,unknown,,Month and day was unknown; end of folder 2_4,
2,6,arden,"Arden, Dean. undated",1,2_6_arden_1,"Arden, Dean N.",Letter to Robert E. Weil,1958-10-27,2,2,elena,letter,"Weil, Robert E.","Brown, G. S.; Morse, P. M.",,
2,6,arden,"Arden, Dean. undated",2,2_6_arden_2,"Arden, Dean N.",Letter to Robert E. Dalton,1958-10-27,3,4,elena,letter,"Dalton, Robert E.","Morse, P. M.",End of 2_6,
2,8,blackburn,"Blackburn, J. F. undated",1,2_8_blackburn_1,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-06-26,1,1,elena,letter,"Blackburn, J. F.","Morse, P. M.; Johanson, R. N.",,
2,8,blackburn,"Blackburn, J. F. undated",2,2_8_blackburn_2,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-05-22,2,2,elena,letter,"Blackburn, J. F.","Floe, C. F.; Morse, P. M.",,
2,8,blackburn,"Blackburn, J. F. undated",3,2_8_blackburn_3,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-05-22,3,3,elena,letter,"Blackburn, J. F.","Morse, P. M.",,
2,8,blackburn,"Blackburn, J. F. undated",4,2_8_blackburn_4,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1958-06-05,4,4,elena,letter,"Morse, P. M.","Verzuh, F. M.",,
2,8,blackburn,"Blackburn, J. F. undated",5,2_8_blackburn_5,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1958-06-05,5,5,elena,letter,"Morse, P. M.",unknown,,
2,8,blackburn,"Blackburn, J. F. undated",6,2_8_blackburn_6,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-06-05,6,6,elena,letter,"Blackburn, J. F.","Morse, P. M.",,
2,8,blackburn,"Blackburn, J. F. undated",7,2_8_blackburn_7,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-04-29,7,7,elena,letter,"Blackburn, J. F.","Floe, C. F.; Morse, P. M.",,
2,8,blackburn,"Blackburn, J. F. undated",8,2_8_blackburn_8,"Blackburn, J. F.",Trip Report for Visit to University of Maine,1958-01-30,8,9,elena,report,"Shader, M. A.","McClelland, W. F.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.; Byrne, J. J.; Flynn, J. T.",,
2,8,blackburn,"Blackburn, J. F. undated",9,2_8_blackburn_9,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1957-06-21,10,10,elena,letter,"Morse, P. M.",unknown,,
2,8,blackburn,"Blackburn, J. F. undated",10,2_8_blackburn_10,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1957-06-11,11,12,elena,letter,"Morse, P. M.","Verzuh, F. M.",first page is skewed,
2,8,blackburn,"Blackburn, J. F. undated",11,2_8_blackburn_11,"Blackburn, J. F.",Trip Report for Visit to Brown University,,13,13,elena,report,unknown,"Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.",,
2,8,blackburn,"Blackburn, J. F. undated",12,2_8_blackburn_12,"Blackburn, J. F.",Letter to F. J. Corbato,1957-10-04,14,14,elena,letter,"Corbato, F. J.","Morse, P. M.; Verzuh, F. M.",skewed,
2,8,blackburn,"Blackburn, J. F. undated",13,2_8_blackburn_13,"Blackburn, J. F.","Trip Report for Visit to University of Massachusetts, Amherst",1957-10-31,15,16,elena,report,unknown,"Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.",,
2,8,blackburn,"Blackburn, J. F. undated",14,2_8_blackburn_14,"Blackburn, J. F.",Trip Report for Visit to Harvard University,1957-10-29,17,17,elena,report,unknown,"Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.",,
2,8,blackburn,"Blackburn, J. F. undated",15,2_8_blackburn_15,"Blackburn, J. F.",Trip Report for Visit to Wellesley College,1957-10-30,18,18,elena,report,unknown,"Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.",,
2,8,blackburn,"Blackburn, J. F. undated",16,2_8_blackburn_16,"Blackburn, J. F.",Trip Report for Visit to Boston University,1957-11-22,19,19,elena,report,"Shader, M. A.","Shader, M. A.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.; McClelland, W. F.",,
2,8,blackburn,"Blackburn, J. F. undated",17,2_8_blackburn_17,"Blackburn, J. F.",Letter to D. H. Lawrence,1957-06-19,20,20,elena,letter,"Lawrence, D. H.","Shader, M. A.; Hamlen, W. T.","unclear on whether or not this is a letter, it has a weird format",
2,8,blackburn,"Blackburn, J. F. undated",18,2_8_blackburn_18,"Blackburn, J. F.",Trip Report for Visit to Tufts University,1957-12-05,21,22,elena,report,"Shader, M. A.","McClelland, W. F.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.",,
2,8,blackburn,"Blackburn, J. F. undated",19,2_8_blackburn_19,"Blackburn, J. F.",Trip Report for Visit to Boston College,1957-12-12,23,23,elena,report,"Shader, M. A.","McClelland, W. F.; Hamlen, W. T.; Morse, P. M.; Corbato, F. J.; Shader, M. A.",,
2,8,blackburn,"Blackburn, J. F. undated",20,2_8_blackburn_20,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1957-12-16,24,24,elena,letter,"Morse, P. M.","Verzuh, F. M.",,
2,8,blackburn,"Blackburn, J. F. undated",21,2_8_blackburn_21,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1957-12-16,25,25,elena,letter,"Morse, P. M.",unknown,,
2,8,blackburn,"Blackburn, J. F. undated",22,2_8_blackburn_22,"Blackburn, J. F.; International Business Machines Corporation",Letter to P. M. Morse,1957-12-04,26,26,elena,letter,"Morse, P. M.","Shader, M. A.; Verzuh, F. M.; Hamlen, W. T.",,
2,8,blackburn,"Blackburn, J. F. undated",23,2_8_blackburn_23,"Verzuh, F. M.",Letter to J. F. Blackburn,1958-01-10,27,27,elena,letter,"Blackburn, J. F.","Morse, P. M.",end of 2_8,
2,27,ibm_correspondence,IBM Correspondence,1,2_27_ibm_correspondence_1,"Bullock, M. Loren","Letter to Wessel, Nils Y. ",1959-08-20,2,2,Lisa Tagliaferri,letter,"Wessel, Nils Y.","Knipp, Julian K.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,2,2_27_ibm_correspondence_2,"Bullock, M. Loren","Letter to Johnson, Eldon L. ",1959-08-20,3,3,Lisa Tagliaferri,letter,"Johnson, Eldon L. ","Owens, Robert H.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,3,2_27_ibm_correspondence_3,"Bullock, M. Loren","Letter to Keeney, Barnaby C. ",1959-08-20,4,4,Lisa Tagliaferri,letter,"Keeney, Barnaby C.","Freiberger, Walter; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,4,2_27_ibm_correspondence_4,"Bullock, M. Loren","Letter to Bronwell, Arthur B. ",1959-08-20,5,5,Lisa Tagliaferri,letter,"Bronwell, Arthur B.","Buell, Elliot L.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,5,2_27_ibm_correspondence_5,"Bullock, M. Loren","Letter to Knowles, Asa",1959-08-20,6,6,Lisa Tagliaferri,letter,"Knowles, Asa","Essigman, Martin W.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,6,2_27_ibm_correspondence_6,"Bullock, M. Loren","Letter to Hauck, Arthur A. ",1959-08-20,7,7,Lisa Tagliaferri,letter,"Hauck, Arthur A. ","Pratt, Horace A.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,7,2_27_ibm_correspondence_7,"Bullock, M. Loren","Letter to Maxwell, Joseph R. ",1959-08-20,8,8,Lisa Tagliaferri,letter,"Maxwell, Joseph R. ","Guindon, William G.; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,8,2_27_ibm_correspondence_8,"Bullock, M. Loren","Letter to Sachar, Abram L.",1959-08-20,9,9,Lisa Tagliaferri,letter,"Sachar, Abram L.","Ford, Kenneth; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,9,2_27_ibm_correspondence_9,"Bullock, M. Loren","Letter to Jorgensen, Albert N. ",1959-08-20,10,10,Lisa Tagliaferri,letter,"Jorgensen, Albert N. ","Sakoda, James; Morse, Philip M. ",,
2,27,ibm_correspondence,IBM Correspondence,10,2_27_ibm_correspondence_10,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,11,2_27_ibm_correspondence_11,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,12,2_27_ibm_correspondence_12,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,13,2_27_ibm_correspondence_13,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,14,2_27_ibm_correspondence_14,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,15,2_27_ibm_correspondence_15,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,16,2_27_ibm_correspondence_16,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,17,2_27_ibm_correspondence_17,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,18,2_27_ibm_correspondence_18,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,19,2_27_ibm_correspondence_19,,,,,,,,,,,
2,27,ibm_correspondence,IBM Correspondence,20,2_27_ibm_correspondence_20,,,,,,,,,,,
2,18,d_s_r,Division of Sponsered Research (DSR). undated,1,2_18_d_s_r_1,"Webber, R. P.; MIT",Letter to John O'Hare,1958-05-11,2,2,elena,letter,"O'Hare, John","Morse, P. M.; Galliher, H. P.",,
2,18,d_s_r,Division of Sponsered Research (DSR). undated,2,2_18_d_s_r_2,"Verzuh, F. M.; MIT",Letter to R. P. Webber,1959-03-10,3,3,elena,letter,"Webber, R. P.","Morse, P. M.",end of 2_18,
2,19,e,Computation Center correspondence E. undated,1,2_19_e_1,"Landin, P. J.; The English Electric Company Limited",Letter to P. M. Morse,1958-01-14,2,2,elena,letter,"Morse, P. M.",unknown,,
2,19,e,Computation Center correspondence E. undated,2,2_19_e_2,"Arden, Dean N.; Corbato, F. J.; MIT",Letter to F. M. Verzuh,1959-01-21,3,3,elena,letter,"Verzuh, F. M.","Morse, P. M.",,
2,19,e,Computation Center correspondence E. undated,3,2_19_e_3,"Cochrane, E. L.; MIT",Letter to P. M. Morse,1958-01-27,4,4,elena,letter,"Morse, P. M.",unknown,,
2,19,e,Computation Center correspondence E. undated,4,2_19_e_4,unknown,Empty Form from unknown author,1958-01-17,5,5,elena,form,unknown,unknown,"mostly cut off, small yellow paper slip, attached to doc 3",
2,19,e,Computation Center correspondence E. undated,5,2_19_e_5,"Robinson, Herbert W.",Letter to Edward L. Cochrane,1958-01-21,6,6,elena,letter,"Cochrane, E. L.",unknown,attached to doc 3; end of 2-19,
2,21,f,Computation Center correspondence F. undated,1,2_21_f_1,"Morse, Philip M.",Letter to Richard E. Fikes,1964-01-22,2,2,elena,letter,"Fikes, Richard E.","Steinberg, Unknown",,
2,21,f,Computation Center correspondence F. undated,2,2_21_f_2,"Fikes, Richard E.",Letter to MIT Computation Center Director,1964-01-13,3,3,elena,letter,"MIT Computation Center, Director",unknown,"Indirect recipient, Philip Morse",
2,21,f,Computation Center correspondence F. undated,3,2_21_f_3,"Corbato, F. J.",Letter to Martin Shubik,1960-01-13,4,4,elena,letter,"Shubik, Martin","Morse, P. M.",,
2,21,f,Computation Center correspondence F. undated,4,2_21_f_4,"Hazen, Harold L.",Letter to Thorndike Saville,1958-11-19,5,6,elena,letter,"Saville, Thorndike","Morse, P. M.",,
2,21,f,Computation Center correspondence F. undated,5,2_21_f_5,"Verzuh, F. M.",Letter to Carl F. Floe,1958-06-25,7,7,elena,letter,"Floe, Carl F.","Cusick, P. V.; Morse, P. M.",,
2,21,f,Computation Center correspondence F. undated,6,2_21_f_6,"Verzuh, F. M.",Letter to C. F. Floe,1958-01-28,8,8,elena,letter,"Floe, C. F.","Morse, P. M.",,
2,21,f,Computation Center correspondence F. undated,7,2_21_f_7,"Arden, Dean N.",Letter to Ferranti Electic Corporation,1958-03-18,9,9,elena,letter,Ferranti Electric Corporation,"Morse, P. M.",,
2,21,f,Computation Center correspondence F. undated,8,2_21_f_8,"Arden, Dean N.",Letter to Robert W. Fri,1957-12-17,10,10,elena,letter,"Fri, Robert W.",unknown,,
2,21,f,Computation Center correspondence F. undated,9,2_21_f_9,"Fri, Robert W.",Letter to MIT Computation Center Director,1957-12-06,11,11,elena,letter,"MIT Computation Center, Director",unknown,,
3,1,k,Computation Center correspondence K. undated,1,3_1_k_1,"Steinberg, J. R.",Letter to P. J. Keohan,1964-01-14,2,2,erica,letter,"Keohan, P. J.","Floe, C. F.; Cusick, P. V.; Foster, F. L.; Morse, P. M.",copy of a letter,
3,1,k,Computation Center correspondence K. undated,2,3_1_k_2,"Greenberger, Martin",Letter to James G. Kelso,1960-01-26,3,3,erica,letter,"Kelso, James G.","Morse, P. M.",copy of a letter,
3,1,k,Computation Center correspondence K. undated,3,3_1_k_3,"Kopal, Z.",Letter to Philip M. Morse,1959-01-21,4,4,erica,letter,"Morse, Philip M.",unknown,type faded,
3,1,k,Computation Center correspondence K. undated,4,3_1_k_4,"Morse, Philip M.",Letter to Zdenek Kopal,1959-01-14,5,5,erica,letter,"Kopal, Zdenek",unknown,,
3,1,k,Computation Center correspondence K. undated,5,3_1_k_5,"Morse, Philip M.",Letter to Zdenek Kopal,1959-01-14,6,6,erica,letter,"Kopal, Zdenek",unknown,same letter as previous document,
3,1,k,Computation Center correspondence K. undated,6,3_1_k_6,"Kishimoto, Eihachiro",Letter to Philip M. Morse,1958-10-18,7,7,erica,letter,"Morse, Philip M.",unknown,,
3,1,k,Computation Center correspondence K. undated,7,3_1_k_7,"Corbato, F. J.",Letter to J. A. Krumhansel,1958-07-15,8,8,erica,letter,"Krumhansel, J. A.","Morse, P. M.",,
3,1,k,Computation Center correspondence K. undated,8,3_1_k_8,"Verzuh, F. M.",Letter to James G. Kelso,1958-06-25,9,9,erica,letter,"Kelso, James G.","Morse, P. M.; Siegel, A.",,
2,23,h,Computation Center correspondence H. undated,1,2_23_h_1,"Verzuh, F. M.","Letter to Alfred T. Hind, Jr.",1959-03-18,2,2,elena,letter,"Hind Jr., Alfred T.","Morse, P. M.",,
2,23,h,Computation Center correspondence H. undated,2,2_23_h_2,"Morse, Philip M.",Letter to Richard H. Hill,1958-05-13,3,4,elena,letter,"Hill, Richard H.",unknown,,
2,23,h,Computation Center correspondence H. undated,3,2_23_h_3,"Morse, Philip M.",Letter to D. R. Hartree,1957-06-20,5,5,elena,letter,"Hartree, D. R.","Corbato, F. J.; Verzuh, F. M.",end of 2_23,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3,2,korbel_j,"Korbel, J. Undated",1,3_2_korbel_j_1,"Morse, Philip M.",Letter to John Korbel about Rockefeller Foundation acknowledgment,1959-10-28,2,2,myke,letter,"Korbel, John",,,
3,2,korbel_j,"Korbel, J. Undated",2,3_2_korbel_j_2,"Webber, R. P.",Cover letter for Statistical Investigation of Labor Force Participation and Mobility,1957-11-13,3,3,myke,letter,"Chamberlin, Neil","Morse, Philip M.; Korbel, John",,
3,2,korbel_j,"Korbel, J. Undated",3,3_2_korbel_j_3,"Korbel, John",Statistical Investigation of Labor Force Participation and Mobility,1957-11-13,4,11,myke,report,,,,
3,3,l,Computation Center correspondence L. undated,1,3_3_l_1,"Morse, Philip M.",Letter to P. J. Landin regarding visit,1959-01-05,2,2,myke,letter,"Landin, P. J.",,,
3,3,l,Computation Center correspondence L. undated,2,3_3_l_2,"Levy, J.",Letter to Philip Morse regarding Machine Interference,1958-08-07,3,3,myke,letter,"Morse, Philip M.",,,
3,3,l,Computation Center correspondence L. undated,3,3_3_l_3,"Locke, William N.",Letter to Philip Morse regarding Machine translation,1957-11-20,4,4,myke,letter,"Morse, Philip M.",,Digital Humanities focus: Department of Modern Languages,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
3,5,m,"Computation Center correspondence M, undated",1,3_5_m_1,"Morse, Philip M.",Letter to Dr. I. S. Mukhin,1960-04-08,2,2,mayowa,letter,"Mukhin, I. S.",unknown,,
3,5,m,"Computation Center correspondence M, undated",2,3_5_m_2,"Mukhin, I. S",Letter to Professor F. M. Morse,1960-02-15,3,3,mayowa,cover letter,"Morse, F. M.",uknown,"date is in Russian handwriting and difficult to read; recipient is probably Philip Morse, but unsure; this is a cover letter to a Russian publication, but the document is not attached",
3,5,m,"Computation Center correspondence M, undated",3,3_5_m_3,"Morse, Philip M.",Letter to Professor Nicholas Metropolis,1959-05-13,4,5,mayowa,letter,"Metropolis, Nicholas",unknown,,
3,5,m,"Computation Center correspondence M, undated",4,3_5_m_4,"Morse, Philip M.",Letter to Dr. Donald G. Marquis,1958-03-06,6,6,mayowa,letter,"Marquis, Donald G.",unknown,,
3,5,m,"Computation Center correspondence M, undated",5,3_5_m_5,"Verzuh, H. M.",Letter to E. L. McCormack,1957-12-23,7,7,mayowa,letter,"McCormack, E. L.",unknown,,
3,5,m,"Computation Center correspondence M, undated",6,3_5_m_6,Rosemary,Letter to Professor Morse,1956-11-29,8,8,mayowa,letter,"Morse, Philip",unknown,"Addressed to Professor Morse, but I assume that that's Philip",
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",1,2_2_morse_correspondence_H_L_1,unknown,Telegram to David Harker,1956-10-24,1,1,mayowa,written telegraph,"Harker, David",unknown,"written up telegraph, sender unknow",
2,2,morse_correspondence_H_L,"Philip Morse correspondence H_L, undated",2,2_2_morse_correspondence_H_L_2,"Harker, David",Letter to Professor Philip Morse,1956-10-18,2,2,mayowa,letter,"Morse, Philip",unknown,From Polytechnic Institute of Brooklyn,
